Route,Location,URL,Avg Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,votes
Malignant,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110367048/malignant,2.4,Sport,5.11a,1,90.0,37.64136,-83.68044,13
BCL,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112886782/bcl,2.3,Sport,5.11a,1,50.0,37.64136,-83.68044,13
Hammer Time,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110356289/hammer-time,3.6,Sport,5.11b,1,70.0,37.64136,-83.68044,38
Rising Hegemon,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110356301/rising-hegemon,2.8,Sport,5.11b,1,65.0,37.64136,-83.68044,26
Return of the Mohan,Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110356296/return-of-the-mohan,3.3,Sport,5.11d,1,55.0,37.64136,-83.68044,30
Fruit of the Loin,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111157133/fruit-of-the-loin,2.6,Trad,5.10a,1,60.0,37.64504,-83.67849,7
Slice of Spice,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111157156/slice-of-spice,3.0,Trad,5.10a,1,50.0,37.64504,-83.67849,31
Strawberry Fields,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112220398/strawberry-fields,2.8,Sport,5.10b,1,50.0,37.64504,-83.67849,25
Jew Jew Fruit,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110889566/jew-jew-fruit,3.6,Sport,5.10c,1,75.0,37.64504,-83.67849,168
Heath Ledger,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113749671/heath-ledger,3.0,Sport,5.10c R,1,80.0,37.64504,-83.67849,11
Lichen Lessons,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111156968/lichen-lessons,2.1,Sport,5.10c,1,60.0,37.64504,-83.67849,15
Hourglass Crack,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112812121/hourglass-crack,3.7,Trad,5.10d,1,100.0,37.64504,-83.67849,7
Mellon Baller,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110523573/mellon-baller,2.3,Sport,5.10d,1,60.0,37.64504,-83.67849,57
Peach Fuzz,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110968902/peach-fuzz,2.9,Sport,5.11b,1,50.0,37.64504,-83.67849,29
Lucy in the Sky,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116650059/lucy-in-the-sky,1.8,Sport,5.11b,1,90.0,37.64504,-83.67849,4
Witness the Citrus,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110356279/witness-the-citrus,4.0,Sport,5.11c,1,95.0,37.64504,-83.67849,154
Just Peachy Mon,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110522765/just-peachy-mon,3.1,Sport,5.11c,1,60.0,37.64504,-83.67849,21
Breakfast at Koops,Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110969006/breakfast-at-koops,3.6,Sport,5.11d,1,65.0,37.64504,-83.67849,33
Adrenergic Half-Life,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116588364/adrenergic-half-life,2.0,Trad,5.10a PG13,1,80.0,37.64121,-83.67611,1
Sugar Pad,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113834047/sugar-pad,2.0,Sport,5.10b,1,40.0,37.64121,-83.67611,2
Thelonius,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113172049/thelonius,1.7,Sport,5.10b,1,55.0,37.64121,-83.67611,3
Pickled Pig's Feet,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110523763/pickled-pigs-feet,2.3,Sport,5.10b,1,50.0,37.64121,-83.67611,6
Narcissus,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116592588/narcissus,2.0,Sport,5.10b,1,40.0,37.64121,-83.67611,1
Twist your Hip and do the Dip,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110523611/twist-your-hip-and-do-the-dip,2.0,Sport,5.10b,1,35.0,37.64121,-83.67611,3
Goldmund,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116564539/goldmund,-1.0,Sport,5.10d,1,70.0,37.64121,-83.67611,0
Monks Brew,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110521185/monks-brew,2.7,Sport,5.10d,1,50.0,37.64121,-83.67611,16
SNUG,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112222419/snug,1.5,Sport,5.10d,1,50.0,37.64121,-83.67611,2
Lucifer's Unicycle,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116592632/lucifers-unicycle,3.0,Trad,5.10d,1,60.0,37.64121,-83.67611,1
Arete Syndrome,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113172005/arete-syndrome,2.3,Sport,5.11a,1,55.0,37.64121,-83.67611,6
Lounge Lizard,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110522743/lounge-lizard,2.7,Sport,5.11b,1,60.0,37.64121,-83.67611,9
Monk in the Middle,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113171966/monk-in-the-middle,1.8,Sport,5.11b,1,60.0,37.64121,-83.67611,5
Mission Creep,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116636655/mission-creep,3.0,Sport,5.11c,1,60.0,37.64121,-83.67611,2
Barking Dogmas,Monastery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110430004/barking-dogmas,3.4,Sport,5.11+,1,60.0,37.64121,-83.67611,16
End of State Maintenance,The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110534032/end-of-state-maintenance,2.8,Sport,5.10a,1,50.0,37.65088,-83.67849,41
Rash Decision,The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116503460/rash-decision,2.0,Sport,5.11b,1,50.0,37.65088,-83.67849,1
Fifth of November,The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116503440/fifth-of-november,2.0,Sport,5.11d,1,55.0,37.65088,-83.67849,1
Solomon Grundy,The Nursery > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110806711/solomon-grundy,2.7,Sport,5.11d,1,50.0,37.65088,-83.67849,3
Call Me Maybe,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110620474/call-me-maybe,3.5,Sport,5.10a,1,80.0,37.647529999999996,-83.68238000000001,31
Bitches Brew,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110620484/bitches-brew,3.7,Trad,5.10a,1,80.0,37.647529999999996,-83.68238000000001,9
Pet Sounds,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110620444/pet-sounds,3.0,Sport,5.10b,1,75.0,37.647529999999996,-83.68238000000001,2
TNT,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111857139/tnt,1.0,Sport,5.11,1,50.0,37.647529999999996,-83.68238000000001,1
Fly By Night,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111026945/fly-by-night,3.8,Sport,5.11c,1,70.0,37.647529999999996,-83.68238000000001,9
Cowboys From Hell,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111027061/cowboys-from-hell,3.0,Sport,5.11c,1,40.0,37.647529999999996,-83.68238000000001,6
Harmony in Ultraviolet,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112316547/harmony-in-ultraviolet,2.8,Sport,5.11c,1,80.0,37.647529999999996,-83.68238000000001,4
Hitch a Ride,The Record Shop > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112268685/hitch-a-ride,2.3,Sport,5.11c,1,70.0,37.647529999999996,-83.68238000000001,3
Fluffer,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110849897/fluffer,2.8,Sport,5.10a,1,70.0,37.63986,-83.68327,24
Pool Boy,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110849887/pool-boy,2.9,Sport,5.10b,1,80.0,37.63986,-83.68327,25
The Cough,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111170530/the-cough,2.0,Sport,5.10c,1,50.0,37.63986,-83.68327,5
Lichenosis,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111808649/lichenosis,1.8,Sport,5.11a,1,65.0,37.63986,-83.68327,5
Half Mast,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110849905/half-mast,3.0,Sport,5.11b,1,50.0,37.63986,-83.68327,22
Natural Ice,Deep End > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111808663/natural-ice,2.5,Sport,5.11b,1,65.0,37.63986,-83.68327,2
Time Wrinkle,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112311069/time-wrinkle,2.9,Sport,5.10c,1,45.0,37.64698,-83.67826,13
Barefoot Barrista,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112311088/barefoot-barrista,2.0,Sport,5.10c,1,45.0,37.64698,-83.67826,5
Tesseract,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110969192/tesseract,3.4,Sport,5.10d,1,55.0,37.64698,-83.67826,54
8133,The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/110969237/8133,3.4,Sport,5.11d,1,70.0,37.64698,-83.67826,21
Last Gasp,The Morgue > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116139494/last-gasp,1.5,Sport,5.10c PG13,1,95.0,37.64723,-83.68075999999999,2
Y-Incision,The Morgue > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111857273/y-incision,2.0,Sport,5.11b,1,50.0,37.64723,-83.68075999999999,4
Toxicology Report,The Morgue > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111857291/toxicology-report,2.0,Sport,5.11d,1,45.0,37.64723,-83.68075999999999,1
Grain of Salt,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111088853/grain-of-salt,1.5,Sport,5.10c,1,50.0,37.64138,-83.68193000000001,8
Road Kill,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111088926/road-kill,3.0,Sport,5.10c/d,1,60.0,37.64138,-83.68193000000001,57
Grab n' Go,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111088964/grab-n-go,3.2,Sport,5.10d,1,60.0,37.64138,-83.68193000000001,19
Where the Sidewalk Ends,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111220101/where-the-sidewalk-ends,2.7,Sport,5.10d,1,60.0,37.64138,-83.68193000000001,15
Grundle Bundle,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112254637/grundle-bundle,2.6,Sport,5.10d,1,60.0,37.64138,-83.68193000000001,8
Diesel Therapy,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111220240/diesel-therapy,2.6,Sport,5.11a,1,60.0,37.64138,-83.68193000000001,22
Shake Down,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111088883/shake-down,3.0,Sport,5.11a,1,60.0,37.64138,-83.68193000000001,15
The Hustle,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111170581/the-hustle,3.4,Sport,5.11b,1,65.0,37.64138,-83.68193000000001,17
Pure Pleasure,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111688258/pure-pleasure,3.2,Sport,5.11b,1,80.0,37.64138,-83.68193000000001,22
Poop Dolla!!,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111089107/poop-dolla,2.5,Sport,5.11b,1,55.0,37.64138,-83.68193000000001,4
Bay Harbor Butcher,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112254689/bay-harbor-butcher,2.3,Sport,5.11b,1,65.0,37.64138,-83.68193000000001,3
Self Medication,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112400151/self-medication,2.6,Sport,5.11b/c,1,40.0,37.64138,-83.68193000000001,7
Addiction,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111790156/addiction,3.6,Sport,5.11c,1,60.0,37.64138,-83.68193000000001,10
Gas Huffer,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112254560/gas-huffer,3.0,Sport,5.11c,1,60.0,37.64138,-83.68193000000001,1
Work Therapy,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111790186/work-therapy,2.3,Sport,5.11c,1,60.0,37.64138,-83.68193000000001,4
Russian Body Thief,Coopers Cove > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/112254699/russian-body-thief,2.0,Sport,5.11c,1,55.0,37.64138,-83.68193000000001,1
Pet Cemetery,Graveyard > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/114466369/pet-cemetery,2.0,Sport,5.11c,1,60.0,37.64631,-83.68032,1
Altered State,Graveyard > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111554737/altered-state,4.0,Trad,5.11c PG13,1,90.0,37.64631,-83.68032,1
Rough Around the Edges,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113229685/rough-around-the-edges,0.7,Sport,5.10a/b PG13,1,35.0,37.64255,-83.68534,3
Liftoff,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113229572/liftoff,2.2,Sport,5.10c,1,80.0,37.64255,-83.68534,5
Flour Dust and Pizza Crust,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111355472/flour-dust-and-pizza-crust,3.0,Sport,5.11c,1,70.0,37.64255,-83.68534,9
Stratus Fear,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111355461/stratus-fear,3.8,Sport,5.11d,1,72.0,37.64255,-83.68534,10
Crazy Train,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113229646/crazy-train,2.5,Sport,5.11d,1,85.0,37.64255,-83.68534,2
Cloudy with a Chance of Seamen,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113229427/cloudy-with-a-chance-of-seamen,3.6,Sport,5.11d,1,65.0,37.64255,-83.68534,5
Jizzy Gillespie,Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113229493/jizzy-gillespie,2.5,Sport,5.11d,1,70.0,37.64255,-83.68534,2
Elevator Pitch,Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/111842337/elevator-pitch,3.4,Sport,5.10a,1,80.0,37.64509,-83.67551,16
Histoplasmosis,Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/113936205/histoplasmosis,3.0,Trad,5.10c,2,,37.64509,-83.67551,2
Dayglo-a-Go-Go,Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/116103986/dayglo-a-go-go,3.5,Trad,5.10d,1,80.0,37.64509,-83.67551,2
Friends Fun Life,Corner Pocket > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky,https://www.mountainproject.com/route/115392219/friends-fun-life,2.0,Sport,5.10d,1,80.0,37.64509,-83.67551,3
